year,date_yyyy.mm.dd,survey,team,species,sex,activity_type,km_marker,beach_zone,gpse,gpsn,gps_accuracy_m,nest_id,egg_chamber_triangulated,direction_nesting,north_m,centre_m,south_m,htl_m,triangulated_by,activity_comments,record_type,encounter_activity,encounter_time_hh.mm.ss,turtle_id,right_tag,left_tag,removed_right_tag,removed_left_tag,right_oth_y_n,right_otn_y_n,left_oth_y_n,left_otn_y_n,right_tagger,left_tagger,tagging_comments,ccl_min1_cm,ccl_min2_cm,ccl_min3_cm,ccl_min_avg_cm,ccl_min_measured_by,ccw_max1_cm,ccw_max2_cm,ccw_max3_cm,ccw_max_avg_cm,ccw_max_measured_by,x1,x2,x3,x4,x5,x6,x7,x8,caudal_projection_complete,fibropapillomas,body_check_comments,number_yolked_eggs,number_yolkless_eggs,number_total_eggs,eggs_counted_by,egg_depth_cm,nest_depth_cm,relocated_km_marker,relocated_beach_zone,relocated_north_m,relocated_centre_m,relocated_south_m,relocated_htl_m,relocated_chamber_depth_cm,relocated_chamber_width_cm,relocated_gpse,relocated_gpsn,relocated_comments,data_comments,julian_time
2010,2010-08-28,AM,,CM,F,NST,11,O,222960,1174102,3,NTRI100674,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,HLF,13,O,222826,1174432,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,NST,14,O,222748,1174623,3,NTRI100675,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,HLF,14,O,222731,1174709,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,NST,14,B,222706,1174728,3,NTRI100676,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,HLF,15,O,222701,1174771,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,HLF,15,O,222689,1174790,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,HLF,15,B,222670,1174805,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,HLF,15,O,222647,1174879,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,NST,17,O,222528,1175194,3,NTRI100677,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,HLF,19,O,222373,1175573,3,,FALSE,,,,,,,disturbed by tourists.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,HLF,20,V,222292,1175712,3,,FALSE,,,,,,,egg chamber seen. disturbed by tourists.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,NST,21,O,222247,1175839,3,NTRI100678,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,NST,21,O,222241,1175879,3,NTRI100679,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,NST,21,O,222226,1175891,3,NTRI100680,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,HLF,21,B,222214,1175940,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,NST,21,B,222199,1175974,3,NTRI100681,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,HLF,22,B,222098,1176209,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,PM1,,CM,F,NST,10,B,223013,1173957,5,NTRI100682,FALSE,,,,,,,NA,,,01:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,PM1,,CM,F,NST,3,B,223571,1172655,6,NTRI100683,FALSE,,,,,,,NA,REC,,04:35:00,10-0124,CP1227,CP1228,,,0,0,0,1,SH,SH,,108.8,108.9,109.1,108.93,SH,90,89,89.5,89.5,JW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-28,AM,,CM,F,HLF,15,O,222638,1174916,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14849
2010,2010-08-29,PM1,,CM,F,HLF,2,O,223700,1172313,3,,FALSE,,,,,,,NA,,,21:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,PM1,,CM,F,HLF,2,O,223655,1172445,3,,FALSE,,,,,,,NA,,,22:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,PM1,,CM,F,HLF,7,O,223285,1173318,3,,FALSE,,,,,,,NA,REM,,22:11:00,10-0099,CP1007,CP1229,,,0,0,1,0,,SH,,108.2,107.9,108.2,108.1,JW,96.2,95.9,95.9,96,JW,,,,,,,,,,,mating claw marks leeches.,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,PM1,,CM,F,HLF,7,O,223279,1173343,3,,FALSE,,,,,,,NA,,,23:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,PM1,,CM,F,NST,7,O,223273,1173352,3,NTRI100684,FALSE,,,,,,,multiple body pits,,,03:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,PM1,,CM,F,HLF,4,O,223524,1172785,3,,FALSE,,,,,,,NA,,,03:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,PM1,,CM,F,HLF,4,B,223530,1172751,3,,FALSE,,,,,,,NA,,,03:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,PM1,,CM,F,NST,4,B,223536,1172726,3,NTRI100685,FALSE,,,,,,,NA,,,03:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,PM1,,CM,F,NST,3,O,223568,1172646,3,NTRI100686,FALSE,,,,,,,attempted poach lots of stick holes,,,03:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,PM1,,CM,F,NST,8,O,223228,1173463,3,CP10078,FALSE,E,,,,,,NA,REN,Oviposition,23:25:00,10-0059,CP1107,CP1108,,,0,0,0,0,,,,103,103.1,103,103.03,JW,90.5,90.4,90.7,90.53,JW,,,,,,,,,,,severe mating claw marks.,129,0,129,JW,,,7,,9.58,5.56,10.79,,67,,223249,1173411,egg depth:52. n: medium palm directly south of 7/8 mile marker. c: medium palm. s: large palm.,,14850
2010,2010-08-29,PM1,,CM,F,NST,8,V,223171,1173581,3,CP10076,FALSE,W,,,,,,NA,REM,Digging egg chamber,01:10:00,07-0171,CP0573,CP0574,,,0,0,0,0,,,,103.2,103,103,103.07,JW,89.1,88.9,89,89,JW,,,,,,,,,,,mating claw marks.,168,0,168,SH,62,,7,,6.87,12.34,8.25,,64,,223258,1173383,egg depth: 20. n: palm. c: large palm. s: palm.,,14850
2010,2010-08-29,AM,,CM,F,NST,11,O,223011,1173991,3,NTRI100687,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,HLF,11,O,223008,1173997,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,HLF,11,O,223002,1174049,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,HLF,13,O,222838,1174426,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,NST,17,O,222512,1175188,3,NTRI100688,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,HLF,19,B,222369,1175567,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,HLF,19,B,222367,1175576,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,NST,21,O,222232,1175916,3,NTRI100689,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,HLF,21,O,222224,1175940,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,HLF,21,B,222205,1175962,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,HLF,21,O,222203,1176005,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,HLF,22,O,222203,1176057,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,HLF,23,B,222086,1176243,3,,FALSE,,,,,,,multple body pit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,HLF,23,B,222059,1176335,3,,FALSE,,,,,,,multple body pits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,NST,24,B,222030,1176415,3,NTRI100690,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-29,AM,,CM,F,HLF,21,O,222227,1175959,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850
2010,2010-08-30,PM1,,CM,F,HLF,19,V,222333,1175613,4,,FALSE,,,,,,,left at 02:30 without nesting multiple body pits and egg chambers,REC,,23:30:00,10-0125,CP1267,CP1269,,,,,,,,,mating claw marks,105.5,105.2,105.3,105.33,,98.3,98.1,98.4,98.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,likely mistake made inputting tagger initials. tagger initials appear in subsequent (REM) entries but not on REC entry when turtle was first tagged. likely turtle tagged by SP on both flippers on HLF 2010-08-30.,14851
2010,2010-08-30,PM1,,CM,F,HLF,5,B,223419,1173025,3,,FALSE,,,,,,,covered tracks and footprints,,,02:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14851
2010,2010-08-30,PM1,,CM,F,HLF,5,O,223446,1172970,3,,FALSE,,,,,,,lots of footprints on tracks,,,02:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14851
2010,2010-08-30,AM,,CM,F,HLF,21,B,222232,1175888,4,,FALSE,,,,,,,body pit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14851
2010,2010-08-30,AM,,CM,F,HLF,22,O,222176,1176064,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14851
2010,2010-08-30,AM,,CM,F,HLF,25,O,221983,1176597,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14851
2010,2010-08-31,AM,,CM,F,HLF,5,O,223446,1172960,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,CM,F,NST,17,B,222501,1175228,3,NTRI100691,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,CM,F,NST,18,V,222426,1175419,3,NTRI100692,FALSE,,,,,,,multiple body pits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,CM,F,NST,21,B,222387,1175865,3,NTRI100693,FALSE,,,,,,,multiple body pits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,CM,F,HLF,21,B,222229,1175876,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,CM,F,HLF,21,O,222241,1175900,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,CM,F,NST,21,B,222214,1175922,3,NTRI100694,FALSE,,,,,,,multiple body pits 1 extra egg chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,CM,F,NST,21,B,222182,1176014,3,NTRI100695,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,CM,F,NST,22,B,222164,1176045,3,NTRI100696,FALSE,,,,,,,mutiple body pits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,CM,F,HLF,24,B,222018,1176428,3,,FALSE,,,,,,,multiple attempted nests 3 or 4 egg chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,CM,F,HLF,24,O,222009,1176434,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,CM,F,HLF,25,O,221946,1176622,3,,FALSE,,,,,,,attempted nest near water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,CM,F,NST,25,O,221884,1176801,3,NTRI100697,FALSE,,,,,,,at 3 2/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,AM,,,,LIF,25,O,221928,1176613,3,,FALSE,,,,,,,two parallel rail tracks like a sled briefly a turtle track and then sled tracks again leading up to path by house at laguna.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM1,,CM,F,HLF,17,O,222546,1175154,4,,FALSE,,,,,,,NA,,,01:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM1,,CM,F,NST,16,O,222608,1174987,3,NTRI100698,FALSE,,,,,,,multiple body pits,,,01:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM1,,CM,F,NST,16,B,222572,1175040,4,NTRI100699,FALSE,W,,,,,,NA,REC,Disguising nest,21:00:00,10-0127,CP1268,CP1271,,,0,0,0,0,SP,SP,,104.6,104.7,104.8,104.7,LH,92.7,92.7,92.5,92.63,LH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM1,,CM,F,NST,17,B,222492,1175246,4,CP10051,FALSE,S,,,,,,NA,REN,Selecting nest site,21:45:00,10-0052,CP1104,CP1106,,,0,0,0,0,,,,100.9,101.2,101,101.03,SV,93.7,93.8,93.9,93.8,SV,,,,,,,,,,,,140,1,141,SV,,,17,,7.64,6.32,4.54,,58,,222521,1175185,egg depth: 46.2 north: small palm center: big palm se of other big palm south: small palm,,14852
2010,2010-08-31,PM1,,EI,F,NST,17,B,222521,1175172,5,CP10080,FALSE,NW,,,,,,4 large barnacles on left half of carapace 7 large barnacles on top of head large scar in middle of carapace,REM,Digging egg chamber,00:00:00,08-0084,CP0854,CP0855,,,0,0,0,0,,,,79.2,79.2,79.3,79.23,LH,73.6,73.4,73.5,73.5,LH,,,,,,,,,,,,143,0,143,,,,15,,2.03,5.35,7.93,,56,,222659,1174839,"egg depth 35. s: large palm c: medium palm beside broad leaf tree on the right n: med palm facing the ocean slanted",,14852
2010,2010-08-31,PM1,,CM,F,NST,14,B,222718,1174688,4,CP10058,TRUE,NW,6.75,9.26,10.11,,SP,NA. s: palm right next to it is a group of 3 other palm trees c: a palm n: small palm tree,REM,Oviposition,02:10:00,10-0125,CP1267,CP1269,,,0,0,0,0,SP,SP,,104.5,104.5,104.5,104.5,SP,96.2,96.3,96.2,96.23,SP,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,14852
2010,2010-08-31,PM2,,CM,F,HLF,3,O,223617,1172590,3,,FALSE,,,,,,,NA,,,23:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM2,,CM,F,HLF,4,O,223536,1172803,3,,FALSE,,,,,,,NA,,,23:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM2,,CM,F,NST,7,B,223288,1173318,3,NTRI100700,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM2,,CM,F,NST,8,B,223183,1173541,3,NTRI100701,FALSE,,,,,,,NA,,,00:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM2,,CM,F,NST,8,B,223174,1173574,3,NTRI100702,FALSE,,,,,,,NA,,,00:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM2,,CM,F,HLF,13,O,222793,1174580,3,,FALSE,,,,,,,NA,,,02:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM2,,CM,F,NST,9,B,223127,1173704,3,NTRI100703,FALSE,,,,,,,NA,,,04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM2,,CM,F,NST,9,O,223145,1173664,3,NTRI100704,FALSE,,,,,,,NA,,,04:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM2,,CM,F,HLF,9,O,223154,1173639,3,,FALSE,,,,,,,NA,,,04:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM2,,CM,F,NST,4,,223515,1172800,,NTRI100705,FALSE,,,,,,,NA,REC,,04:55:00,10-1011,CP1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852
2010,2010-08-31,PM2,,CM,F,NST,12,B,222864,1174324,3,CP10054,FALSE,SW,,,,,,NA,REC,Emerging from sea,00:30:00,10-0126,CP1277,CP1278,,,0,0,0,0,,,,100.9,100.8,101.6,101.1,,92.5,92.5,92.2,92.4,,,,,,,,,,,,,105,0,105,,27,,,,6.08,5.38,8.36,,59,,,,,,14852
2010,2010-09-01,PM2,,CM,F,NST,1,B,223725,1172119,4,CP10057,FALSE,S,,,,,,NA,REC,Emerging from sea,22:30:00,10-0131,CP1211,CP1253,,,0,0,0,0,TB,TB,mating claw marks barnacles on 56,102.1,102.1,101.9,102.03,JK,92,92.1,92.1,92.07,JK,,,,,,,,,,,,124,0,124,TB,,,1,,3.11,5.61,5,,54,,223720,1172236,egg depth was 31cm,,14853
2010,2010-09-01,PM2,,CM,F,HLF,2,O,223697,1172347,3,,FALSE,,,,,,,NA,,,22:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,PM2,,CM,F,HLF,2,,223706,1172310,3,,FALSE,,,,,,,NA,,,22:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,PM2,,CM,F,HLF,2,O,223706,1172310,3,,FALSE,,,,,,,NA,,,22:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,PM2,,CM,F,HLF,2,O,223685,1172359,3,,FALSE,,,,,,,NA,,,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,PM1,,CM,F,HLF,2,B,223640,1172470,3,,FALSE,,,,,,,NA,,,22:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,PM1,,CM,F,HLF,5,B,223446,1172954,3,,FALSE,,,,,,,NA,,,22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,PM1,,CM,F,HLF,6,B,223383,1173078,3,,FALSE,,,,,,,NA,,,22:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,PM1,,CM,F,HLF,6,B,223384,1173130,3,,FALSE,,,,,,,NA,,,22:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,PM1,,CM,F,HLF,14,B,,,,,FALSE,,,,,,,NA,REX,Returning to sea,00:15:00,10-0128,CP1233,88695,,,0,0,0,0,AH,,,99.3,99,99,99.1,AH,91.7,91.7,92,91.8,AH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,PM1,,CM,F,HLF,5,O,223449,1172945,4,,FALSE,,,,,,,NA,REM,Returning to sea,01:15:00,06-0069,CP0092,CP0093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,PM1,,CM,F,NST,2,O,223652,1172430,3,CP10066,FALSE,NW,,,,,,NA,REC,Oviposition,20:10:00,10-0130,CP1186,CP1231,,,0,0,0,0,AH,AH,,101.4,101.1,101.1,101.2,,96.5,96.4,96.5,96.47,,,,,,,,,,,,mating claw marks,105,0,105,S,,,3,,7.8,8.8,7.76,,62,,223634,1172489,egg depth 29cm,,14853
2010,2010-09-01,PM3,,CM,F,HLF,16,B,222554,1175101,3,,FALSE,,,,,,,NA,,,02:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,PM3,,CM,F,HLF,3,O,223602,1172643,3,,FALSE,,,,,,,NA,,,03:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,PM3,,CM,F,NST,14,O,222712,1174722,3,CP10087,FALSE,SW,,,,,,lh popped 1 egg by accident put egg near original body pit to make it look poached,REX,Digging egg chamber,01:00:00,10-0129,CP1304,101637,,,0,1,0,0,LH,,,103,103.1,103.3,103.13,DT,104.2,104.3,104,104.17,DT,,,,,,,,,,,minor mating clawmarks notice turtle shape (see drawing in databook),142,0,142,LH,,,14,,7.25,8.69,13.93,,69,,222709,1174719,egg depth: 44  south: very short palm center: very skinny north: medium palm,,14853
2010,2010-09-01,AM,,CM,F,HLF,19,B,222325,1175657,3,,FALSE,,,,,,,multiple body pits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,AM,,CM,F,HLF,20,B,222289,1175755,3,,FALSE,,,,,,,mupltiple body pits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,AM,,CM,F,HLF,20,B,222265,1175826,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,AM,,CM,F,HLF,21,O,222257,1175909,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
2010,2010-09-01,AM,,CM,F,HLF,21,O,222217,1175943,3,,FALSE,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14853
